sourceKey,sourcePlayerId,externalId,name,displayName,position,nflTeam,yearsPro,statusCode,statusText,isRestricted,school,draftYear,overallPick,round,pickInRound,projectedNflTeam,projectedNflTeamAbbr,pickOwnerRaw,pickAcquiredFrom,isCompPick,source,sourceUrl,isFantasyPosition
mock-rookie-class-2026,2026-194-haynes-king-qb,2026-194-haynes-king-qb,Haynes King,Haynes King,QB,TEN,0,ROOKIE,2026 rookie mock class,false,Georgia Tech,2026,194,6,13,Tennessee Titans,TEN,TEN (F. BAL),Baltimore Ravens,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-195-cameron-ball-dl,2026-195-cameron-ball-dl,Cameron Ball,Cameron Ball,DL,TB,0,ROOKIE,2026 rookie mock class,false,Arkansas,2026,195,6,14,Tampa Bay Buccaneers,TB,TB,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-196-james-brockermeyer-iol,2026-196-james-brockermeyer-iol,James Brockermeyer,James Brockermeyer,IOL,MIN,0,ROOKIE,2026 rookie mock class,false,Miami (FL),2026,196,6,15,Minnesota Vikings,MIN,MIN (F. IND),Indianapolis Colts,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-197-jeff-caldwell-wr,2026-197-jeff-caldwell-wr,Jeff Caldwell,Jeff Caldwell,WR,PHI,0,ROOKIE,2026 rookie mock class,false,Cincinnati,2026,197,6,16,Philadelphia Eagles,PHI,PHI (F. ATL),Atlanta Falcons,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-198-keagen-trost-iol,2026-198-keagen-trost-iol,Keagen Trost,Keagen Trost,IOL,NE,0,ROOKIE,2026 rookie mock class,false,Missouri,2026,198,6,17,New England Patriots,NE,NE (F. MIN),Minnesota Vikings,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-199-eric-gentry-lb,2026-199-eric-gentry-lb,Eric Gentry,Eric Gentry,LB,CIN,0,ROOKIE,2026 rookie mock class,false,Southern Cal,2026,199,6,18,Cincinnati Bengals,CIN,CIN (F. DET),Detroit Lions,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-200-thaddeus-dixon-cb,2026-200-thaddeus-dixon-cb,Thaddeus Dixon,Thaddeus Dixon,CB,CAR,0,ROOKIE,2026 rookie mock class,false,North Carolina,2026,200,6,19,Carolina Panthers,CAR,CAR,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-201-anthony-lucas-edge,2026-201-anthony-lucas-edge,Anthony Lucas,Anthony Lucas,EDGE,GB,0,ROOKIE,2026 rookie mock class,false,Southern Cal,2026,201,6,20,Green Bay Packers,GB,GB,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-202-max-llewellyn-edge,2026-202-max-llewellyn-edge,Max Llewellyn,Max Llewellyn,EDGE,NE,0,ROOKIE,2026 rookie mock class,false,Iowa,2026,202,6,21,New England Patriots,NE,NE (F. PIT),Pittsburgh Steelers,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-203-isaiah-world-ot,2026-203-isaiah-world-ot,Isaiah World,Isaiah World,OT,JAX,0,ROOKIE,2026 rookie mock class,false,Oregon,2026,203,6,22,Jacksonville Jaguars,JAX,JAX (F. PHI),Philadelphia Eagles,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-204-will-kacmarek-te,2026-204-will-kacmarek-te,Will Kacmarek,Will Kacmarek,TE,LAC,0,ROOKIE,2026 rookie mock class,false,Ohio State,2026,204,6,23,Los Angeles Chargers,LAC,LAC,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-205-eli-raridon-te,2026-205-eli-raridon-te,Eli Raridon,Eli Raridon,TE,DET,0,ROOKIE,2026 rookie mock class,false,Notre Dame,2026,205,6,24,Detroit Lions,DET,DET (F. JAX),Jacksonville Jaguars,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-206-lorenzo-styles-jr-s,2026-206-lorenzo-styles-jr-s,Lorenzo Styles Jr.,Lorenzo Styles Jr.,S,CLE,0,ROOKIE,2026 rookie mock class,false,Ohio State,2026,206,6,25,Cleveland Browns,CLE,CLV (F. CHI),Chicago Bears,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-207-cade-klubnik-qb,2026-207-cade-klubnik-qb,Cade Klubnik,Cade Klubnik,QB,LAR,0,ROOKIE,2026 rookie mock class,false,Clemson,2026,207,6,26,Los Angeles Rams,LAR,LAR (F. HOU),Houston Texans,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-208-kaelon-black-rb,2026-208-kaelon-black-rb,Kaelon Black,Kaelon Black,RB,LV,0,ROOKIE,2026 rookie mock class,false,Indiana,2026,208,6,27,Las Vegas Raiders,LV,LV (F. BUF),Buffalo Bills,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-209-eric-oneill-edge,2026-209-eric-oneill-edge,Eric O'Neill,Eric O'Neill,EDGE,WSH,0,ROOKIE,2026 rookie mock class,false,Rutgers,2026,209,6,28,Washington Commanders,WSH,WSH (F. SF),San Francisco 49ers,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-210-deven-eastern-dl,2026-210-deven-eastern-dl,Deven Eastern,Deven Eastern,DL,KC,0,ROOKIE,2026 rookie mock class,false,Minnesota,2026,210,6,29,Kansas City Chiefs,KC,KC (F. LAR),Los Angeles Rams,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-211-carver-willis-ot,2026-211-carver-willis-ot,Carver Willis,Carver Willis,OT,BAL,0,ROOKIE,2026 rookie mock class,false,Washington,2026,211,6,30,Baltimore Ravens,BAL,BAL (F. DEN),Denver Broncos,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-212-owen-heinecke-lb,2026-212-owen-heinecke-lb,Owen Heinecke,Owen Heinecke,LB,NE,0,ROOKIE,2026 rookie mock class,false,Oklahoma,2026,212,6,31,New England Patriots,NE,NE,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-213-josh-moten-cb,2026-213-josh-moten-cb,Josh Moten,Josh Moten,CB,DET,0,ROOKIE,2026 rookie mock class,false,Southern Miss,2026,213,6,32,Detroit Lions,DET,DET (F. SEA),Seattle Seahawks,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-214-bishop-fitzgerald-s,2026-214-bishop-fitzgerald-s,Bishop Fitzgerald,Bishop Fitzgerald,S,IND,0,ROOKIE,2026 rookie mock class,false,Southern Cal,2026,214,6,33,Indianapolis Colts,IND,IND (F. PIT)*,Pittsburgh Steelers,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-215-mason-reiger-edge,2026-215-mason-reiger-edge,Mason Reiger,Mason Reiger,EDGE,ATL,0,ROOKIE,2026 rookie mock class,false,Wisconsin,2026,215,6,34,Atlanta Falcons,ATL,ATL (F. PHI)*,Philadelphia Eagles,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-216-scooby-williams-lb,2026-216-scooby-williams-lb,Scooby Williams,Scooby Williams,LB,PIT,0,ROOKIE,2026 rookie mock class,false,Texas A&M,2026,216,6,35,Pittsburgh Steelers,PIT,PIT*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-217-jordan-van-den-berg-dl,2026-217-jordan-van-den-berg-dl,Jordan van den Berg,Jordan van den Berg,DL,ARI,0,ROOKIE,2026 rookie mock class,false,Georgia Tech,2026,217,7,1,Arizona Cardinals,ARI,ARZ,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-218-alex-harkey-ot,2026-218-alex-harkey-ot,Alex Harkey,Alex Harkey,OT,DAL,0,ROOKIE,2026 rookie mock class,false,Oregon,2026,218,7,2,Dallas Cowboys,DAL,DAL (F. TEN),Tennessee Titans,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-219-eli-heidenreich-wr,2026-219-eli-heidenreich-wr,Eli Heidenreich,Eli Heidenreich,WR,LV,0,ROOKIE,2026 rookie mock class,false,Navy,2026,219,7,3,Las Vegas Raiders,LV,LV,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-220-collin-wright-cb,2026-220-collin-wright-cb,Collin Wright,Collin Wright,CB,BUF,0,ROOKIE,2026 rookie mock class,false,Stanford,2026,220,7,4,Buffalo Bills,BUF,BUF (F. NYJ),New York Jets,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-221-jager-burton-iol,2026-221-jager-burton-iol,Jager Burton,Jager Burton,IOL,CIN,0,ROOKIE,2026 rookie mock class,false,Kentucky,2026,221,7,5,Cincinnati Bengals,CIN,CIN (F. NYG),New York Giants,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-222-keyshaun-elliott-lb,2026-222-keyshaun-elliott-lb,Keyshaun Elliott,Keyshaun Elliott,LB,DET,0,ROOKIE,2026 rookie mock class,false,Arizona State,2026,222,7,6,Detroit Lions,DET,DET (F. CLV),Cleveland Browns,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-223-drew-stephens-k,2026-223-drew-stephens-k,Drew Stephens,Drew Stephens,K,WSH,0,ROOKIE,2026 rookie mock class,false,Iowa,2026,223,7,7,Washington Commanders,WSH,WSH,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-224-caleb-douglas-wr,2026-224-caleb-douglas-wr,Caleb Douglas,Caleb Douglas,WR,PIT,0,ROOKIE,2026 rookie mock class,false,Texas Tech,2026,224,7,8,Pittsburgh Steelers,PIT,PIT (F. NO),New Orleans Saints,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-225-jalen-huskey-s,2026-225-jalen-huskey-s,Jalen Huskey,Jalen Huskey,S,TEN,0,ROOKIE,2026 rookie mock class,false,Maryland,2026,225,7,9,Tennessee Titans,TEN,TEN (F. KC),Kansas City Chiefs,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-226-kaden-wetjen-wr,2026-226-kaden-wetjen-wr,Kaden Wetjen,Kaden Wetjen,WR,CIN,0,ROOKIE,2026 rookie mock class,false,Iowa,2026,226,7,10,Cincinnati Bengals,CIN,CIN,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-227-cole-wisniewski-s,2026-227-cole-wisniewski-s,Cole Wisniewski,Cole Wisniewski,S,MIA,0,ROOKIE,2026 rookie mock class,false,Texas Tech,2026,227,7,11,Miami Dolphins,MIA,MIA,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-228-dj-campbell-iol,2026-228-dj-campbell-iol,DJ Campbell,DJ Campbell,IOL,NYJ,0,ROOKIE,2026 rookie mock class,false,Texas,2026,228,7,12,New York Jets,NYJ,NYJ (F. DAL),Dallas Cowboys,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-229-kendrick-law-wr,2026-229-kendrick-law-wr,Kendrick Law,Kendrick Law,WR,TB,0,ROOKIE,2026 rookie mock class,false,Kentucky,2026,229,7,13,Tampa Bay Buccaneers,TB,TB,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-230-rahsul-faison-rb,2026-230-rahsul-faison-rb,Rahsul Faison,Rahsul Faison,RB,PIT,0,ROOKIE,2026 rookie mock class,false,South Carolina,2026,230,7,14,Pittsburgh Steelers,PIT,PIT (F. IND),Indianapolis Colts,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-231-rj-maryland-te,2026-231-rj-maryland-te,RJ Maryland,RJ Maryland,TE,ATL,0,ROOKIE,2026 rookie mock class,false,SMU,2026,231,7,15,Atlanta Falcons,ATL,ATL,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-232-joe-royer-te,2026-232-joe-royer-te,Joe Royer,Joe Royer,TE,LAR,0,ROOKIE,2026 rookie mock class,false,Cincinnati,2026,232,7,16,Los Angeles Rams,LAR,LAR (F. BAL),Baltimore Ravens,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-233-reggie-virgil-wr,2026-233-reggie-virgil-wr,Reggie Virgil,Reggie Virgil,WR,JAX,0,ROOKIE,2026 rookie mock class,false,Texas Tech,2026,233,7,17,Jacksonville Jaguars,JAX,JAX (F. DET),Detroit Lions,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-234-taurean-york-lb,2026-234-taurean-york-lb,Taurean York,Taurean York,LB,MIN,0,ROOKIE,2026 rookie mock class,false,Texas A&M,2026,234,7,18,Minnesota Vikings,MIN,MIN,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-235-caulin-lacy-wr,2026-235-caulin-lacy-wr,Caulin Lacy,Caulin Lacy,WR,MIN,0,ROOKIE,2026 rookie mock class,false,Louisville,2026,235,7,19,Minnesota Vikings,MIN,MIN (F. CAR),Carolina Panthers,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-236-harrison-wallace-iii-wr,2026-236-harrison-wallace-iii-wr,Harrison Wallace III,Harrison Wallace III,WR,GB,0,ROOKIE,2026 rookie mock class,false,Mississippi,2026,236,7,20,Green Bay Packers,GB,GB,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-237-jadon-canady-cb,2026-237-jadon-canady-cb,Jadon Canady,Jadon Canady,CB,PIT,0,ROOKIE,2026 rookie mock class,false,Oregon,2026,237,7,21,Pittsburgh Steelers,PIT,PIT,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-238-kendal-daniels-lb,2026-238-kendal-daniels-lb,Kendal Daniels,Kendal Daniels,LB,MIA,0,ROOKIE,2026 rookie mock class,false,Oklahoma,2026,238,7,22,Miami Dolphins,MIA,MIA (F. LAC),Los Angeles Chargers,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-239-ethan-onianwa-ot,2026-239-ethan-onianwa-ot,Ethan Onianwa,Ethan Onianwa,OT,CHI,0,ROOKIE,2026 rookie mock class,false,Ohio State,2026,239,7,23,Chicago Bears,CHI,CHI (F. PHI),Philadelphia Eagles,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-240-nate-boerkircher-te,2026-240-nate-boerkircher-te,Nate Boerkircher,Nate Boerkircher,TE,JAX,0,ROOKIE,2026 rookie mock class,false,Texas A&M,2026,240,7,24,Jacksonville Jaguars,JAX,JAX,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-241-armaj-reed-adams-iol,2026-241-armaj-reed-adams-iol,Ar'maj Reed-Adams,Ar'maj Reed-Adams,IOL,CHI,0,ROOKIE,2026 rookie mock class,false,Texas A&M,2026,241,7,25,Chicago Bears,CHI,CHI,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-242-dalton-johnson-s,2026-242-dalton-johnson-s,Dalton Johnson,Dalton Johnson,S,NYJ,0,ROOKIE,2026 rookie mock class,false,Arizona,2026,242,7,26,New York Jets,NYJ,NYJ (F. BUF),Buffalo Bills,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-243-red-murdock-lb,2026-243-red-murdock-lb,Red Murdock,Red Murdock,LB,HOU,0,ROOKIE,2026 rookie mock class,false,Buffalo,2026,243,7,27,Houston Texans,HOU,HOU (F. SF),San Francisco 49ers,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-244-skyler-gill-howard-dl,2026-244-skyler-gill-howard-dl,Skyler Gill-Howard,Skyler Gill-Howard,DL,MIN,0,ROOKIE,2026 rookie mock class,false,Texas Tech,2026,244,7,28,Minnesota Vikings,MIN,MIN (F. HOU),Houston Texans,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-245-trey-moore-edge,2026-245-trey-moore-edge,Trey Moore,Trey Moore,EDGE,JAX,0,ROOKIE,2026 rookie mock class,false,Texas,2026,245,7,29,Jacksonville Jaguars,JAX,JAX (F. LAR),Los Angeles Rams,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-246-jaydn-ott-rb,2026-246-jaydn-ott-rb,Jaydn Ott,Jaydn Ott,RB,DEN,0,ROOKIE,2026 rookie mock class,false,Oklahoma,2026,246,7,30,Denver Broncos,DEN,DEN,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-247-jordan-hudson-wr,2026-247-jordan-hudson-wr,Jordan Hudson,Jordan Hudson,WR,NE,0,ROOKIE,2026 rookie mock class,false,SMU,2026,247,7,31,New England Patriots,NE,NE,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-248-jimmy-rolder-lb,2026-248-jimmy-rolder-lb,Jimmy Rolder,Jimmy Rolder,LB,CLE,0,ROOKIE,2026 rookie mock class,false,Michigan,2026,248,7,32,Cleveland Browns,CLE,CLV (F. SEA),Seattle Seahawks,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-249-luke-altmyer-qb,2026-249-luke-altmyer-qb,Luke Altmyer,Luke Altmyer,QB,IND,0,ROOKIE,2026 rookie mock class,false,Illinois,2026,249,7,33,Indianapolis Colts,IND,IND*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-250-wesley-bissainthe-lb,2026-250-wesley-bissainthe-lb,Wesley Bissainthe,Wesley Bissainthe,LB,BAL,0,ROOKIE,2026 rookie mock class,false,Miami (FL),2026,250,7,34,Baltimore Ravens,BAL,BAL*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-251-tj-hall-cb,2026-251-tj-hall-cb,TJ Hall,TJ Hall,CB,LAR,0,ROOKIE,2026 rookie mock class,false,Iowa,2026,251,7,35,Los Angeles Rams,LAR,LAR*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-252-jackson-kuwatch-lb,2026-252-jackson-kuwatch-lb,Jackson Kuwatch,Jackson Kuwatch,LB,LAR,0,ROOKIE,2026 rookie mock class,false,Miami (OH),2026,252,7,36,Los Angeles Rams,LAR,LAR*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-253-oscar-delp-te,2026-253-oscar-delp-te,Oscar Delp,Oscar Delp,TE,BAL,0,ROOKIE,2026 rookie mock class,false,Georgia,2026,253,7,37,Baltimore Ravens,BAL,BAL*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-254-travis-burke-ot,2026-254-travis-burke-ot,Travis Burke,Travis Burke,OT,IND,0,ROOKIE,2026 rookie mock class,false,Memphis,2026,254,7,38,Indianapolis Colts,IND,IND*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-255-diego-pavia-qb,2026-255-diego-pavia-qb,Diego Pavia,Diego Pavia,QB,GB,0,ROOKIE,2026 rookie mock class,false,Vanderbilt,2026,255,7,39,Green Bay Packers,GB,GB*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-256-sawyer-robertson-qb,2026-256-sawyer-robertson-qb,Sawyer Robertson,Sawyer Robertson,QB,DEN,0,ROOKIE,2026 rookie mock class,false,Baylor,2026,256,7,40,Denver Broncos,DEN,DEN*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-257-tyren-montgomery-wr,2026-257-tyren-montgomery-wr,Tyren Montgomery,Tyren Montgomery,WR,DEN,0,ROOKIE,2026 rookie mock class,false,John Carroll,2026,257,7,41,Denver Broncos,DEN,DEN*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
